NAME : class-based_Largest_Gap\5l-30-30-29.txt
TYPE : Order_batching
COMMENT : Henn, Koch, Doerner, Strauss, and Wäscher (2010); Henn and Wäscher (2012)
PICKER_CAPACITY : 30
LAYOUT : single-block
NUM_AISLES : 10
NUM_CELLS : 45
DEPOT_AISLE : 0
DEPOT_LOCATION : bottom
DISTANCE_AISLE_TO_AISLE : 5
DISTANCE_CELL_TO_CELL : 1
DISTANCE_TOP_TO_CELL : 1.5
DISTANCE_BOTTOM_TO_CELL : 1.5
DISTANCE_TOP_OR_BOTTOM_TO_DEPOT : 0
ARTICLE_SECTION
NUM_ARTICLES : 204
ID 58 WEIGHT 1
ID 59 WEIGHT 1
ID 60 WEIGHT 1
ID 61 WEIGHT 1
ID 62 WEIGHT 1
ID 63 WEIGHT 1
ID 64 WEIGHT 1
ID 65 WEIGHT 1
ID 66 WEIGHT 1
ID 67 WEIGHT 1
ID 68 WEIGHT 1
ID 69 WEIGHT 1
ID 70 WEIGHT 1
ID 71 WEIGHT 1
ID 72 WEIGHT 1
ID 73 WEIGHT 1
ID 74 WEIGHT 1
ID 75 WEIGHT 1
ID 76 WEIGHT 1
ID 77 WEIGHT 1
ID 78 WEIGHT 1
ID 79 WEIGHT 1
ID 80 WEIGHT 1
ID 81 WEIGHT 1
ID 82 WEIGHT 1
ID 83 WEIGHT 1
ID 84 WEIGHT 1
ID 85 WEIGHT 1
ID 86 WEIGHT 1
ID 87 WEIGHT 1
ID 88 WEIGHT 1
ID 89 WEIGHT 1
ID 90 WEIGHT 1
ID 91 WEIGHT 1
ID 92 WEIGHT 1
ID 93 WEIGHT 1
ID 94 WEIGHT 1
ID 95 WEIGHT 1
ID 96 WEIGHT 1
ID 97 WEIGHT 1
ID 98 WEIGHT 1
ID 99 WEIGHT 1
ID 100 WEIGHT 1
ID 101 WEIGHT 1
ID 102 WEIGHT 1
ID 103 WEIGHT 1
ID 104 WEIGHT 1
ID 105 WEIGHT 1
ID 106 WEIGHT 1
ID 107 WEIGHT 1
ID 108 WEIGHT 1
ID 109 WEIGHT 1
ID 110 WEIGHT 1
ID 111 WEIGHT 1
ID 112 WEIGHT 1
ID 113 WEIGHT 1
ID 114 WEIGHT 1
ID 115 WEIGHT 1
ID 116 WEIGHT 1
ID 117 WEIGHT 1
ID 118 WEIGHT 1
ID 119 WEIGHT 1
ID 120 WEIGHT 1
ID 121 WEIGHT 1
ID 122 WEIGHT 1
ID 123 WEIGHT 1
ID 124 WEIGHT 1
ID 125 WEIGHT 1
ID 126 WEIGHT 1
ID 127 WEIGHT 1
ID 128 WEIGHT 1
ID 129 WEIGHT 1
ID 130 WEIGHT 1
ID 131 WEIGHT 1
ID 132 WEIGHT 1
ID 133 WEIGHT 1
ID 134 WEIGHT 1
ID 135 WEIGHT 1
ID 136 WEIGHT 1
ID 137 WEIGHT 1
ID 138 WEIGHT 1
ID 139 WEIGHT 1
ID 140 WEIGHT 1
ID 141 WEIGHT 1
ID 142 WEIGHT 1
ID 143 WEIGHT 1
ID 144 WEIGHT 1
ID 145 WEIGHT 1
ID 146 WEIGHT 1
ID 147 WEIGHT 1
ID 148 WEIGHT 1
ID 149 WEIGHT 1
ID 150 WEIGHT 1
ID 151 WEIGHT 1
ID 152 WEIGHT 1
ID 153 WEIGHT 1
ID 154 WEIGHT 1
ID 155 WEIGHT 1
ID 156 WEIGHT 1
ID 157 WEIGHT 1
ID 158 WEIGHT 1
ID 159 WEIGHT 1
ID 160 WEIGHT 1
ID 161 WEIGHT 1
ID 162 WEIGHT 1
ID 163 WEIGHT 1
ID 164 WEIGHT 1
ID 165 WEIGHT 1
ID 166 WEIGHT 1
ID 167 WEIGHT 1
ID 168 WEIGHT 1
ID 169 WEIGHT 1
ID 170 WEIGHT 1
ID 171 WEIGHT 1
ID 172 WEIGHT 1
ID 173 WEIGHT 1
ID 174 WEIGHT 1
ID 175 WEIGHT 1
ID 176 WEIGHT 1
ID 177 WEIGHT 1
ID 178 WEIGHT 1
ID 179 WEIGHT 1
ID 180 WEIGHT 1
ID 181 WEIGHT 1
ID 182 WEIGHT 1
ID 183 WEIGHT 1
ID 184 WEIGHT 1
ID 185 WEIGHT 1
ID 186 WEIGHT 1
ID 187 WEIGHT 1
ID 188 WEIGHT 1
ID 189 WEIGHT 1
ID 190 WEIGHT 1
ID 191 WEIGHT 1
ID 192 WEIGHT 1
ID 193 WEIGHT 1
ID 194 WEIGHT 1
ID 195 WEIGHT 1
ID 196 WEIGHT 1
ID 197 WEIGHT 1
ID 198 WEIGHT 1
ID 199 WEIGHT 1
ID 200 WEIGHT 1
ID 201 WEIGHT 1
ID 202 WEIGHT 1
ID 203 WEIGHT 1
SKU_SECTION
NUM_SKUS : 204
ID 65 AISLE 0 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 73 AISLE 0 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 167 AISLE 0 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 44 AISLE 0 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 130 AISLE 0 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 194 AISLE 0 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 195 AISLE 0 CELL 38 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 92 AISLE 0 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 69 AISLE 0 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 122 AISLE 0 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 2 AISLE 0 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 19 AISLE 0 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 112 AISLE 0 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 43 AISLE 0 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 54 AISLE 0 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 53 AISLE 0 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 21 AISLE 0 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 11 AISLE 0 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 24 AISLE 0 CELL 26 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 94 AISLE 0 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 42 AISLE 0 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 101 AISLE 0 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 79 AISLE 0 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 134 AISLE 0 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 25 AISLE 0 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 29 AISLE 0 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 22 AISLE 0 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 59 AISLE 0 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 119 AISLE 0 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 3 AISLE 0 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 83 AISLE 0 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 32 AISLE 0 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 89 AISLE 0 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 99 AISLE 0 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 103 AISLE 0 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 31 AISLE 0 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 82 AISLE 0 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 62 AISLE 0 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 56 AISLE 0 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 36 AISLE 0 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 7 AISLE 0 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 77 AISLE 0 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 17 AISLE 0 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 114 AISLE 0 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 15 AISLE 0 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 175 AISLE 3 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 118 AISLE 3 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 0 AISLE 3 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 40 AISLE 3 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 37 AISLE 3 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 179 AISLE 3 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 138 AISLE 3 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 39 AISLE 3 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 203 AISLE 3 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 143 AISLE 3 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 180 AISLE 3 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 13 AISLE 3 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 76 AISLE 3 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 121 AISLE 3 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 41 AISLE 3 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 16 AISLE 3 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 192 AISLE 3 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 163 AISLE 3 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 156 AISLE 3 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 199 AISLE 3 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 85 AISLE 3 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 161 AISLE 3 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 47 AISLE 3 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 154 AISLE 3 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 133 AISLE 3 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 159 AISLE 3 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 196 AISLE 3 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 139 AISLE 3 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 144 AISLE 4 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 125 AISLE 4 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 123 AISLE 4 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 191 AISLE 4 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 174 AISLE 4 CELL 38 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 166 AISLE 4 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 173 AISLE 4 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 23 AISLE 4 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 148 AISLE 4 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 111 AISLE 4 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 30 AISLE 4 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 68 AISLE 4 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 48 AISLE 4 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 201 AISLE 4 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 190 AISLE 4 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 182 AISLE 4 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 96 AISLE 4 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 131 AISLE 4 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 38 AISLE 4 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 57 AISLE 4 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 50 AISLE 4 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 71 AISLE 4 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 58 AISLE 5 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 86 AISLE 5 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 188 AISLE 5 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 200 AISLE 5 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 135 AISLE 5 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 70 AISLE 5 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 193 AISLE 5 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 150 AISLE 5 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 140 AISLE 5 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 8 AISLE 5 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 12 AISLE 5 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 95 AISLE 5 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 127 AISLE 5 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 5 AISLE 5 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 177 AISLE 5 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 132 AISLE 5 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 9 AISLE 5 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 97 AISLE 5 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 187 AISLE 5 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 183 AISLE 5 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 155 AISLE 5 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 84 AISLE 6 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 64 AISLE 6 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 52 AISLE 6 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 185 AISLE 6 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 149 AISLE 6 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 61 AISLE 6 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 153 AISLE 6 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 105 AISLE 6 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 46 AISLE 6 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 88 AISLE 6 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 146 AISLE 6 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 160 AISLE 6 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 80 AISLE 6 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 18 AISLE 6 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 20 AISLE 6 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 184 AISLE 6 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 10 AISLE 6 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 197 AISLE 6 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 136 AISLE 6 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 110 AISLE 6 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 145 AISLE 6 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 113 AISLE 6 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 78 AISLE 6 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 93 AISLE 7 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 51 AISLE 7 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 35 AISLE 7 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 67 AISLE 7 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 168 AISLE 7 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 66 AISLE 7 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 108 AISLE 7 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 124 AISLE 7 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 106 AISLE 7 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 170 AISLE 7 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 189 AISLE 7 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 164 AISLE 7 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 49 AISLE 7 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 60 AISLE 7 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 116 AISLE 7 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 100 AISLE 7 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 178 AISLE 7 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 1 AISLE 7 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 176 AISLE 7 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 141 AISLE 7 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 90 AISLE 7 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 4 AISLE 7 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 126 AISLE 8 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 26 AISLE 8 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 117 AISLE 8 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 137 AISLE 8 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 198 AISLE 8 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 151 AISLE 8 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 81 AISLE 8 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 55 AISLE 8 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 104 AISLE 8 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 186 AISLE 8 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 165 AISLE 8 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 63 AISLE 8 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 129 AISLE 8 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 87 AISLE 8 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 109 AISLE 8 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 158 AISLE 8 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 102 AISLE 8 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 171 AISLE 8 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 72 AISLE 8 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 75 AISLE 8 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 202 AISLE 9 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 91 AISLE 9 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 74 AISLE 9 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 45 AISLE 9 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 28 AISLE 9 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 157 AISLE 9 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 98 AISLE 9 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 142 AISLE 9 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 120 AISLE 9 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 147 AISLE 9 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 34 AISLE 9 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 27 AISLE 9 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 115 AISLE 9 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 181 AISLE 9 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 6 AISLE 9 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 14 AISLE 9 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 33 AISLE 9 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 152 AISLE 9 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 107 AISLE 9 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 172 AISLE 9 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 162 AISLE 9 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 169 AISLE 9 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 128 AISLE 9 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ORDER_SECTION
NUM_ORDERS : 30
NUM_ARTICLES_IN_ORDER : 10
ID 0 QUANTITY 1
ID 1 QUANTITY 1
ID 2 QUANTITY 1
ID 3 QUANTITY 1
ID 4 QUANTITY 1
ID 5 QUANTITY 1
ID 6 QUANTITY 1
ID 7 QUANTITY 1
ID 8 QUANTITY 1
ID 9 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 19
ID 10 QUANTITY 1
ID 11 QUANTITY 1
ID 12 QUANTITY 1
ID 13 QUANTITY 1
ID 14 QUANTITY 1
ID 15 QUANTITY 1
ID 16 QUANTITY 1
ID 17 QUANTITY 1
ID 18 QUANTITY 1
ID 19 QUANTITY 1
ID 20 QUANTITY 1
ID 21 QUANTITY 1
ID 22 QUANTITY 1
ID 23 QUANTITY 1
ID 24 QUANTITY 1
ID 25 QUANTITY 1
ID 22 QUANTITY 1
ID 26 QUANTITY 1
ID 27 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 20
ID 28 QUANTITY 1
ID 29 QUANTITY 1
ID 21 QUANTITY 1
ID 19 QUANTITY 1
ID 30 QUANTITY 1
ID 31 QUANTITY 1
ID 29 QUANTITY 1
ID 32 QUANTITY 1
ID 3 QUANTITY 1
ID 33 QUANTITY 1
ID 25 QUANTITY 1
ID 34 QUANTITY 1
ID 35 QUANTITY 1
ID 36 QUANTITY 1
