NAME : class-based_S-Shape\24s-20-75-20.txt
TYPE : Order_batching
COMMENT : Henn, Koch, Doerner, Strauss, and Wäscher (2010); Henn and Wäscher (2012)
PICKER_CAPACITY : 75
LAYOUT : single-block
NUM_AISLES : 10
NUM_CELLS : 45
DEPOT_AISLE : 0
DEPOT_LOCATION : bottom
DISTANCE_AISLE_TO_AISLE : 5
DISTANCE_CELL_TO_CELL : 1
DISTANCE_TOP_TO_CELL : 1.5
DISTANCE_BOTTOM_TO_CELL : 1.5
DISTANCE_TOP_OR_BOTTOM_TO_DEPOT : 0
ARTICLE_SECTION
NUM_ARTICLES : 148
ID 58 WEIGHT 1
ID 59 WEIGHT 1
ID 60 WEIGHT 1
ID 61 WEIGHT 1
ID 62 WEIGHT 1
ID 63 WEIGHT 1
ID 64 WEIGHT 1
ID 65 WEIGHT 1
ID 66 WEIGHT 1
ID 67 WEIGHT 1
ID 68 WEIGHT 1
ID 69 WEIGHT 1
ID 70 WEIGHT 1
ID 71 WEIGHT 1
ID 72 WEIGHT 1
ID 73 WEIGHT 1
ID 74 WEIGHT 1
ID 75 WEIGHT 1
ID 76 WEIGHT 1
ID 77 WEIGHT 1
ID 78 WEIGHT 1
ID 79 WEIGHT 1
ID 80 WEIGHT 1
ID 81 WEIGHT 1
ID 82 WEIGHT 1
ID 83 WEIGHT 1
ID 84 WEIGHT 1
ID 85 WEIGHT 1
ID 86 WEIGHT 1
ID 87 WEIGHT 1
ID 88 WEIGHT 1
ID 89 WEIGHT 1
ID 90 WEIGHT 1
ID 91 WEIGHT 1
ID 92 WEIGHT 1
ID 93 WEIGHT 1
ID 94 WEIGHT 1
ID 95 WEIGHT 1
ID 96 WEIGHT 1
ID 97 WEIGHT 1
ID 98 WEIGHT 1
ID 99 WEIGHT 1
ID 100 WEIGHT 1
ID 101 WEIGHT 1
ID 102 WEIGHT 1
ID 103 WEIGHT 1
ID 104 WEIGHT 1
ID 105 WEIGHT 1
ID 106 WEIGHT 1
ID 107 WEIGHT 1
ID 108 WEIGHT 1
ID 109 WEIGHT 1
ID 110 WEIGHT 1
ID 111 WEIGHT 1
ID 112 WEIGHT 1
ID 113 WEIGHT 1
ID 114 WEIGHT 1
ID 115 WEIGHT 1
ID 116 WEIGHT 1
ID 117 WEIGHT 1
ID 118 WEIGHT 1
ID 119 WEIGHT 1
ID 120 WEIGHT 1
ID 121 WEIGHT 1
ID 122 WEIGHT 1
ID 123 WEIGHT 1
ID 124 WEIGHT 1
ID 125 WEIGHT 1
ID 126 WEIGHT 1
ID 127 WEIGHT 1
ID 128 WEIGHT 1
ID 129 WEIGHT 1
ID 130 WEIGHT 1
ID 131 WEIGHT 1
ID 132 WEIGHT 1
ID 133 WEIGHT 1
ID 134 WEIGHT 1
ID 135 WEIGHT 1
ID 136 WEIGHT 1
ID 137 WEIGHT 1
ID 138 WEIGHT 1
ID 139 WEIGHT 1
ID 140 WEIGHT 1
ID 141 WEIGHT 1
ID 142 WEIGHT 1
ID 143 WEIGHT 1
ID 144 WEIGHT 1
ID 145 WEIGHT 1
ID 146 WEIGHT 1
ID 147 WEIGHT 1
SKU_SECTION
NUM_SKUS : 148
ID 16 AISLE 0 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 28 AISLE 0 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 94 AISLE 0 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 23 AISLE 0 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 9 AISLE 0 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 18 AISLE 0 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 29 AISLE 0 CELL 38 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 27 AISLE 0 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 43 AISLE 0 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 52 AISLE 0 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 36 AISLE 0 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 65 AISLE 0 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 17 AISLE 0 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 14 AISLE 0 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 132 AISLE 0 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 83 AISLE 0 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 24 AISLE 0 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 72 AISLE 0 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 37 AISLE 0 CELL 26 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 3 AISLE 0 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 89 AISLE 0 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 80 AISLE 0 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 2 AISLE 0 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 69 AISLE 0 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 105 AISLE 0 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 20 AISLE 0 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 10 AISLE 0 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 11 AISLE 0 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 56 AISLE 0 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 45 AISLE 0 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 86 AISLE 0 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 4 AISLE 0 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 7 AISLE 0 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 92 AISLE 0 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 15 AISLE 0 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 51 AISLE 0 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 138 AISLE 0 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 32 AISLE 0 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 47 AISLE 0 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 67 AISLE 0 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 100 AISLE 0 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 104 AISLE 0 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 44 AISLE 0 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 12 AISLE 0 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 39 AISLE 0 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 48 AISLE 3 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 19 AISLE 3 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 53 AISLE 3 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 114 AISLE 3 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 31 AISLE 3 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 40 AISLE 3 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 8 AISLE 3 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 146 AISLE 3 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 134 AISLE 4 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 79 AISLE 4 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 141 AISLE 4 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 116 AISLE 4 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 91 AISLE 4 CELL 26 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 99 AISLE 4 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 125 AISLE 4 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 144 AISLE 4 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 21 AISLE 4 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 1 AISLE 4 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 122 AISLE 4 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 6 AISLE 4 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 0 AISLE 4 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 130 AISLE 4 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 137 AISLE 4 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 107 AISLE 4 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 102 AISLE 4 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 42 AISLE 5 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 84 AISLE 5 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 49 AISLE 5 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 85 AISLE 5 CELL 38 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 120 AISLE 5 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 73 AISLE 5 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 142 AISLE 5 CELL 26 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 60 AISLE 5 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 75 AISLE 5 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 64 AISLE 5 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 87 AISLE 5 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 25 AISLE 5 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 93 AISLE 5 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 71 AISLE 5 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 101 AISLE 5 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 76 AISLE 5 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 30 AISLE 5 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 78 AISLE 5 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 59 AISLE 6 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 133 AISLE 6 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 143 AISLE 6 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 96 AISLE 6 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 131 AISLE 6 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 50 AISLE 6 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 81 AISLE 6 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 139 AISLE 6 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 103 AISLE 6 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 128 AISLE 6 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 111 AISLE 6 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 82 AISLE 6 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 108 AISLE 6 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 145 AISLE 6 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 95 AISLE 6 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 54 AISLE 7 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 136 AISLE 7 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 117 AISLE 7 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 38 AISLE 7 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 119 AISLE 7 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 35 AISLE 7 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 70 AISLE 7 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 121 AISLE 7 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 112 AISLE 7 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 113 AISLE 7 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 98 AISLE 7 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 110 AISLE 7 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 58 AISLE 7 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 46 AISLE 7 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 5 AISLE 7 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 68 AISLE 8 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 61 AISLE 8 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 22 AISLE 8 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 34 AISLE 8 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 109 AISLE 8 CELL 26 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 140 AISLE 8 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 97 AISLE 8 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 41 AISLE 8 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 118 AISLE 8 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 55 AISLE 8 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 62 AISLE 8 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 127 AISLE 8 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 147 AISLE 9 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 135 AISLE 9 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 115 AISLE 9 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 88 AISLE 9 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 63 AISLE 9 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 66 AISLE 9 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 57 AISLE 9 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 126 AISLE 9 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 106 AISLE 9 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 129 AISLE 9 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 26 AISLE 9 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 13 AISLE 9 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 124 AISLE 9 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 90 AISLE 9 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 123 AISLE 9 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 77 AISLE 9 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 33 AISLE 9 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 74 AISLE 9 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ORDER_SECTION
NUM_ORDERS : 20
NUM_ARTICLES_IN_ORDER : 6
ID 0 QUANTITY 1
ID 1 QUANTITY 1
ID 2 QUANTITY 1
ID 3 QUANTITY 1
ID 4 QUANTITY 1
ID 5 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 13
ID 4 QUANTITY 1
ID 6 QUANTITY 1
ID 7 QUANTITY 1
ID 8 QUANTITY 1
ID 9 QUANTITY 1
ID 10 QUANTITY 1
ID 11 QUANTITY 1
ID 12 QUANTITY 1
ID 10 QUANTITY 1
ID 13 QUANTITY 1
ID 14 QUANTITY 1
ID 15 QUANTITY 1
ID 16 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 6
ID 17 QUANTITY 1
ID 18 QUANTITY 1
ID 19 QUANTITY 1
ID 20 QUANTITY 1
ID 3 QUANTITY 1
ID 21 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 16
ID 22 QUANTITY 1
ID 23 QUANTITY 1
ID 24 QUANTITY 1
ID 25 QUANTITY 1
ID 26 QUANTITY 1
ID 27 QUANTITY 1
ID 28 QUANTITY 1
ID 29 QUANTITY 1
ID 15 QUANTITY 1
ID 30 QUANTITY 1
ID 31 QUANTITY 1
ID 14 QUANTITY 1
ID 32 QUANTITY 1
ID 33 QUANTITY 1
ID 34 QUANTITY 1
ID 35 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 7
ID 9 QUANTITY 1
ID 36 QUANTITY 1
ID 37 QUANTITY 1
ID 38 QUANTITY 1
ID 20 QUANTITY 1
ID 15 QUANTITY 1
ID 39 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 20
ID 40 QUANTITY 1
ID 41 QUANTITY 1
ID 32 QUANTITY 1
ID 42 QUANTITY 1
ID 43 QUANTITY 1
ID 44 QUANTITY 1
ID 45 QUANTITY 1
ID 46 QUANTITY 1
ID 47 QUANTITY 1
ID 48 QUANTITY 1
ID 7 QUANTITY 1
ID 49 QUANTITY 1
ID 50 QUANTITY 1
ID 51 QUANTITY 1
ID 17 QUANTITY 1
ID 52 QUANTITY 1
ID 53 QUANTITY 1
ID 24 QUANTITY 1
ID 20 QUANTITY 1
ID 39 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 21
ID 54 QUANTITY 1
ID 29 QUANTITY 1
ID 55 QUANTITY 1
ID 47 QUANTITY 1
ID 56 QUANTITY 1
ID 52 QUANTITY 1
ID 45 QUANTITY 1
ID 57 QUANTITY 1
ID 58 QUANTITY 1
ID 12 QUANTITY 1
ID 59 QUANTITY 1
ID 60 QUANTITY 1
ID 61 QUANTITY 1
ID 3 QUANTITY 1
ID 62 QUANTITY 1
ID 11 QUANTITY 1
ID 63 QUANTITY 1
ID 64 QUANTITY 1
ID 65 QUANTITY 1
ID 18 QUANTITY 1
ID 66 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 22
ID 67 QUANTITY 1
ID 68 QUANTITY 1
ID 69 QUANTITY 1
ID 7 QUANTITY 1
ID 70 QUANTITY 1
ID 28 QUANTITY 1
ID 40 QUANTITY 1
ID 71 QUANTITY 1
ID 72 QUANTITY 1
ID 3 QUANTITY 1
ID 73 QUANTITY 1
ID 74 QUANTITY 1
ID 75 QUANTITY 1
ID 11 QUANTITY 1
ID 76 QUANTITY 1
ID 77 QUANTITY 1
ID 78 QUANTITY 1
ID 79 QUANTITY 1
ID 43 QUANTITY 1
ID 80 QUANTITY 1
ID 31 QUANTITY 1
ID 10 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 20
ID 56 QUANTITY 1
ID 80 QUANTITY 1
ID 81 QUANTITY 1
ID 82 QUANTITY 1
ID 83 QUANTITY 1
ID 84 QUANTITY 1
ID 85 QUANTITY 1
ID 86 QUANTITY 1
ID 87 QUANTITY 1
ID 46 QUANTITY 1
ID 88 QUANTITY 1
ID 16 QUANTITY 1
ID 72 QUANTITY 1
ID 89 QUANTITY 1
ID 90 QUANTITY 1
ID 41 QUANTITY 1
ID 73 QUANTITY 1
ID 23 QUANTITY 1
ID 91 QUANTITY 1
ID 32 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 17
ID 80 QUANTITY 1
ID 7 QUANTITY 1
ID 3 QUANTITY 1
ID 56 QUANTITY 1
ID 92 QUANTITY 1
ID 18 QUANTITY 1
ID 66 QUANTITY 1
ID 12 QUANTITY 1
ID 12 QUANTITY 1
ID 43 QUANTITY 1
ID 10 QUANTITY 1
ID 17 QUANTITY 1
ID 93 QUANTITY 1
ID 94 QUANTITY 1
ID 1 QUANTITY 1
ID 44 QUANTITY 1
ID 89 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 6
ID 14 QUANTITY 1
ID 95 QUANTITY 1
ID 96 QUANTITY 1
ID 33 QUANTITY 1
ID 97 QUANTITY 1
ID 98 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 18
ID 69 QUANTITY 1
ID 99 QUANTITY 1
ID 67 QUANTITY 1
ID 100 QUANTITY 1
ID 40 QUANTITY 1
ID 41 QUANTITY 1
ID 20 QUANTITY 1
ID 24 QUANTITY 1
ID 101 QUANTITY 1
ID 102 QUANTITY 1
ID 48 QUANTITY 1
ID 103 QUANTITY 1
ID 104 QUANTITY 1
ID 16 QUANTITY 1
ID 7 QUANTITY 1
ID 14 QUANTITY 1
ID 43 QUANTITY 1
ID 105 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 21
ID 99 QUANTITY 1
ID 86 QUANTITY 1
ID 106 QUANTITY 1
ID 20 QUANTITY 1
ID 74 QUANTITY 1
ID 92 QUANTITY 1
ID 44 QUANTITY 1
ID 45 QUANTITY 1
ID 37 QUANTITY 1
ID 10 QUANTITY 1
ID 17 QUANTITY 1
ID 80 QUANTITY 1
ID 65 QUANTITY 1
ID 107 QUANTITY 1
ID 108 QUANTITY 1
ID 29 QUANTITY 1
ID 109 QUANTITY 1
ID 70 QUANTITY 1
ID 7 QUANTITY 1
ID 65 QUANTITY 1
ID 100 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 11
ID 16 QUANTITY 1
ID 110 QUANTITY 1
ID 111 QUANTITY 1
ID 12 QUANTITY 1
ID 112 QUANTITY 1
ID 2 QUANTITY 1
ID 27 QUANTITY 1
ID 4 QUANTITY 1
ID 52 QUANTITY 1
ID 55 QUANTITY 1
ID 51 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 5
ID 9 QUANTITY 1
ID 113 QUANTITY 1
ID 114 QUANTITY 1
ID 115 QUANTITY 1
ID 116 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 18
ID 111 QUANTITY 1
ID 117 QUANTITY 1
ID 92 QUANTITY 1
ID 118 QUANTITY 1
ID 26 QUANTITY 1
ID 52 QUANTITY 1
ID 119 QUANTITY 1
ID 3 QUANTITY 1
ID 120 QUANTITY 1
ID 21 QUANTITY 1
ID 105 QUANTITY 1
ID 121 QUANTITY 1
ID 122 QUANTITY 1
ID 2 QUANTITY 1
ID 72 QUANTITY 1
ID 36 QUANTITY 1
ID 34 QUANTITY 1
ID 56 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 17
ID 123 QUANTITY 1
ID 124 QUANTITY 1
ID 125 QUANTITY 1
ID 105 QUANTITY 1
ID 4 QUANTITY 1
ID 126 QUANTITY 1
ID 127 QUANTITY 1
ID 110 QUANTITY 1
ID 19 QUANTITY 1
ID 32 QUANTITY 1
ID 2 QUANTITY 1
ID 89 QUANTITY 1
ID 25 QUANTITY 1
ID 51 QUANTITY 1
ID 29 QUANTITY 1
ID 128 QUANTITY 1
ID 53 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 18
ID 21 QUANTITY 1
ID 23 QUANTITY 1
ID 29 QUANTITY 1
ID 129 QUANTITY 1
ID 130 QUANTITY 1
ID 131 QUANTITY 1
ID 4 QUANTITY 1
ID 132 QUANTITY 1
ID 133 QUANTITY 1
ID 86 QUANTITY 1
ID 11 QUANTITY 1
ID 32 QUANTITY 1
ID 134 QUANTITY 1
ID 135 QUANTITY 1
ID 136 QUANTITY 1
ID 89 QUANTITY 1
ID 137 QUANTITY 1
ID 138 QUANTITY 1
NUM_ARTICLES_IN_ORDER : 13
ID 39 QUANTITY 1
ID 12 QUANTITY 1
ID 47 QUANTITY 1
ID 111 QUANTITY 1
