;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
6;200;8;19076;False;19072.60;TL;19076;0.62;19076;120.00;20034;True;20034.00;2.49;20034;0.26;20036;120.00;16345;False;16340.30;TL;16350;3.36;16347;120.00;16340;False;16333.20;TL;16340;3.54;16342;120.00;16262;True;16262.00;53.87;16262;0.45;16262;89.84;15211;True;15209.00;TL;15213;1.43;15213;120.00
6;200;9;19155;False;19143.30;TL;19155;1.76;19155;120.00;21043;True;21037.70;TL;21051;3.32;21064;120.00;16872;True;16871.00;TL;16872;1.12;16872;120.00;16801;False;16795.50;TL;16808;3.02;16811;120.00;16809;False;16802.60;TL;16809;1.90;16816;120.00;15848;False;15839.10;TL;15848;1.82;15856;120.00
6;300;0;28673;False;28666.50;TL;28673;13.61;28679;120.00;29749;True;29749.00;1232.13;29752;1.04;29761;120.00;25356;False;25351.00;TL;25356;7.73;25371;120.00;25275;False;25271.00;TL;25282;4.99;25276;120.00;24526;False;24520.70;TL;24529;6.99;24526;120.00;23517;True;23517.00;171.83;23522;3.95;23518;120.00
6;300;1;29646;True;29646.00;TL;29656;9.04;29648;120.00;31879;False;31875.40;TL;31886;3.95;31957;120.00;25843;True;25840.50;TL;25843;5.52;25846;120.00;25775;False;25773.10;TL;25778;6.12;25781;120.00;25674;False;25663.40;TL;25677;4.87;25687;120.00;24225;False;24211.90;TL;24228;8.58;24261;120.00
6;300;2;27687;False;27683.00;TL;27687;3.48;27687;120.00;29119;False;29109.70;TL;29119;4.15;29212;120.00;24034;False;24031.00;TL;24037;6.80;24063;120.00;23979;False;23968.80;TL;23979;4.11;24047;120.00;24164;False;24160.20;TL;24164;6.10;24199;120.00;22718;False;22713.90;TL;22722;3.99;22737;120.00
6;300;3;28203;True;28203.00;136.89;28203;0.65;28203;1.28;30589;False;30584.70;TL;30589;4.43;30597;120.00;24736;True;24736.00;106.43;24747;1.39;24736;4.61;24656;False;24648.00;TL;24656;5.12;24665;120.00;24320;False;24315.40;TL;24320;4.29;24320;120.00;23029;False;23021.10;TL;23029;4.72;23042;120.00
6;300;4;29180;False;29176.40;TL;29180;2.42;29180;120.00;30268;True;30267.20;TL;30268;1.97;30269;120.00;25933;False;25930.30;TL;25933;2.60;25935;120.00;25802;False;25800.50;TL;25802;5.49;25808;120.00;25583;True;25583.00;39.47;25584;0.85;25583;120.00;24067;False;24064.50;TL;24067;1.09;24067;120.00
6;300;5;25849;False;25834.70;TL;25855;19.13;25933;120.00;27848;True;27848.00;80.27;27848;3.38;27850;120.00;23029;False;23017.30;TL;23029;16.81;23064;120.00;22937;False;22924.30;TL;22937;14.19;22964;120.00;22718;False;22711.30;TL;22719;18.90;22724;120.00;21776;False;21771.00;TL;21777;6.47;21808;120.00
6;300;6;28868;False;28861.30;TL;28868;5.90;28881;120.00;31283;False;31280.40;TL;31285;3.77;31283;120.00;25846;False;25841.30;TL;25846;4.91;25846;120.00;25831;False;25821.70;TL;25834;5.10;25919;120.00;25758;False;25750.00;TL;25758;4.82;25817;120.00;24432;False;24415.80;TL;24437;6.86;24442;120.00
6;300;7;26795;False;26788.30;TL;26795;4.46;26808;120.00;29313;False;29302.00;TL;29314;9.57;29439;120.00;23909;False;23894.00;TL;23913;18.89;23955;120.00;23814;False;23799.30;TL;23815;7.71;23818;120.00;23516;False;23505.50;TL;23518;11.59;23779;120.00;22547;False;22537.90;TL;22547;8.32;22641;120.00
6;300;8;27862;False;27857.40;TL;27862;8.49;27887;120.00;29662;False;29656.50;TL;29667;4.66;29682;120.00;24727;False;24719.10;TL;24729;4.48;24807;120.00;24634;False;24626.10;TL;24634;5.28;24680;120.00;24408;False;24406.70;TL;24408;0.98;24408;120.00;23032;False;23026.50;TL;23032;4.21;23038;120.00
6;300;9;28260;False;28239.90;TL;28265;13.08;28364;120.00;30400;False;30384.20;TL;30407;9.35;30483;120.00;24622;False;24607.60;TL;24622;10.59;24683;120.00;24554;False;24541.90;TL;24559;15.04;24640;120.00;24010;False;23986.70;TL;24010;13.13;24225;120.00;22902;False;22872.50;TL;22905;72.77;22975;120.00
6;400;0;37441;False;37435.20;TL;37441;19.40;37457;120.00;39034;False;39030.70;TL;39036;5.62;39043;120.00;33132;False;33119.00;TL;33132;23.64;33229;120.00;33054;False;33042.30;TL;33054;16.63;33085;120.00;32185;False;32181.20;TL;32185;5.86;32205;120.00;30855;False;30844.70;TL;30856;17.09;30882;120.00
6;400;1;38038;False;38017.00;TL;38038;19.89;38085;120.00;41006;False;40989.80;TL;41006;44.53;41114;120.00;33272;False;33264.20;TL;33272;13.47;33339;120.00;33222;False;33210.90;TL;33222;17.54;33326;120.00;33049;False;33036.80;TL;33050;25.03;33125;120.00;31244;False;31227.50;TL;31244;25.93;31276;120.00
6;400;2;36925;False;36917.50;TL;36925;8.65;37019;120.00;39246;False;39234.90;TL;39246;10.07;39295;120.00;32139;False;32118.70;TL;32139;38.93;32200;120.00;32060;False;32039.90;TL;32060;37.50;32145;120.00;32296;False;32288.10;TL;32301;14.00;32366;120.00;30379;False;30371.60;TL;30383;12.25;30445;120.00
6;400;3;37433;True;37433.00;191.15;37439;7.44;37433;18.35;40274;False;40265.80;TL;40274;3.64;40289;120.00;32941;False;32937.40;TL;32943;1.79;32941;120.00;32793;True;32793.00;253.83;32795;1.69;32793;120.00;32486;False;32483.30;TL;32488;8.82;32542;120.00;30816;False;30810.00;TL;30816;17.09;30837;120.00
6;400;4;38860;False;38842.10;TL;38860;17.92;38988;120.00;40437;False;40426.00;TL;40437;17.77;40513;120.00;34298;False;34285.50;TL;34298;10.54;34406;120.00;34141;False;34127.00;TL;34141;23.74;34199;120.00;34041;False;34028.80;TL;34041;12.07;34152;120.00;31924;False;31908.20;TL;31924;21.06;31940;120.00
6;400;5;35583;False;35577.40;TL;35583;9.49;35623;120.00;38842;False;38816.10;TL;38842;60.91;39076;120.00;31335;False;31329.50;TL;31335;20.68;31632;120.00;31245;False;31239.90;TL;31245;21.79;31311;120.00;30935;False;30927.00;TL;30936;15.60;31077;120.00;29741;False;29732.40;TL;29741;16.62;30020;120.00
6;400;6;37179;False;37162.80;TL;37179;13.66;37268;120.00;39876;False;39864.30;TL;39876;12.55;39916;120.00;33349;False;33333.00;TL;33349;20.15;33431;120.00;33317;False;33302.60;TL;33317;17.48;33338;120.00;33182;False;33177.80;TL;33182;3.53;33189;120.00;31423;True;31421.50;TL;31423;5.81;31454;120.00
6;400;7;34947;False;34936.30;TL;34947;74.75;35130;120.00;37882;False;37859.40;TL;37889;120.00;38016;120.00;31155;False;31147.80;TL;31155;17.60;31342;120.00;31067;False;31061.00;TL;31067;11.36;31318;120.00;30676;False;30672.00;TL;30679;14.47;30733;120.00;29377;False;29368.80;TL;29377;10.81;29447;120.00
6;400;8;35837;True;35836.70;TL;35837;7.30;35843;120.00;37789;False;37779.40;TL;37789;19.28;37841;120.00;31892;False;31890.60;TL;31892;8.98;31916;120.00;31772;False;31770.20;TL;31778;9.47;31775;120.00;31308;False;31303.20;TL;31310;35.63;31362;120.00;29699;False;29697.90;TL;29699;9.96;29768;120.00
6;400;9;36320;False;36306.60;TL;36320;7.70;36458;120.00;38785;False;38760.40;TL;38785;85.02;38900;120.00;31732;False;31705.90;TL;31732;19.32;32003;120.00;31652;False;31631.80;TL;31652;32.14;31746;120.00;31097;False;31072.90;TL;31098;32.21;31180;120.00;29574;False;29548.50;TL;29574;33.37;29687;120.00
6;500;0;45381;False;45373.70;TL;45381;15.88;45551;120.00;47104;False;47083.50;TL;47104;49.75;47333;120.00;40284;False;40269.40;TL;40284;38.55;40520;120.00;40171;False;40155.30;TL;40171;31.55;40474;120.00;39046;False;39035.60;TL;39046;55.77;39282;120.00;37466;False;37453.60;TL;37466;37.46;37525;120.00
6;500;1;47513;False;47504.80;TL;47513;33.31;47644;120.00;51113;False;51108.70;TL;51113;17.89;51272;120.00;41559;False;41550.80;TL;41559;16.21;41598;120.00;41439;False;41428.50;TL;41439;38.63;41510;120.00;41234;False;41222.00;TL;41234;32.03;41281;120.00;39062;False;39048.50;TL;39062;33.94;39134;120.00
6;500;2;45703;False;45684.00;TL;45704;21.89;46089;120.00;48398;False;48378.30;TL;48398;43.35;48584;120.00;39853;False;39817.10;TL;39856;120.00;40086;120.00;39718;False;39690.70;TL;39718;46.54;39837;120.00;39692;False;39677.00;TL;39692;32.22;39959;120.00;37516;False;37506.20;TL;37516;25.94;37604;120.00
6;500;3;48025;False;48020.50;TL;48027;7.70;48027;120.00;51247;False;51237.30;TL;51247;13.30;51289;120.00;42046;False;42032.90;TL;42046;19.60;42103;120.00;41857;False;41853.00;TL;41857;25.04;41891;120.00;41738;False;41724.80;TL;41739;18.19;41772;120.00;39470;False;39465.20;TL;39470;6.66;39607;120.00
6;500;4;47971;False;47965.90;TL;47971;18.13;48056;120.00;49718;False;49708.70;TL;49718;20.38;49851;120.00;42214;False;42211.50;TL;42218;19.22;42318;120.00;42052;False;42040.10;TL;42052;24.72;42129;120.00;41867;True;41867.00;1441.79;41867;9.25;41872;120.00;39287;False;39280.60;TL;39287;21.46;39328;120.00
6;500;5;42949;False;42933.10;TL;42949;53.42;43223;120.00;46250;False;46219.10;TL;46252;120.00;46921;120.00;37848;False;37828.50;TL;37848;120.00;38001;120.00;37762;False;37742.70;TL;37762;77.60;38066;120.00;37344;False;37323.70;TL;37352;120.00;37464;120.00;35831;False;35817.20;TL;35831;33.63;35979;120.00
6;500;6;46231;False;46221.40;TL;46231;23.74;46280;120.00;49401;False;49379.40;TL;49401;21.91;49490;120.00;41190;False;41170.90;TL;41190;61.86;41280;120.00;41135;False;41114.00;TL;41135;74.12;41408;120.00;40941;False;40937.30;TL;40941;16.63;41012;120.00;38849;False;38837.10;TL;38849;24.39;39212;120.00
6;500;7;42625;False;42614.00;TL;42625;94.49;43327;120.00;46000;False;45975.00;TL;46012;120.00;46324;120.00;37894;False;37881.30;TL;37894;56.98;38257;120.00;37801;False;37781.40;TL;37801;37.93;38175;120.00;37520;False;37511.50;TL;37520;17.57;37632;120.00;35849;False;35841.00;TL;35849;33.46;35961;120.00
6;500;8;45492;False;45485.10;TL;45492;14.30;45579;120.00;47880;False;47862.00;TL;47880;53.62;48113;120.00;40262;False;40254.20;TL;40262;21.36;40308;120.00;40075;False;40064.00;TL;40075;31.56;40128;120.00;39356;False;39346.90;TL;39356;25.78;39527;120.00;37413;False;37398.00;TL;37413;25.53;37441;120.00
6;500;9;46347;False;46328.60;TL;46347;120.00;46499;120.00;48813;False;48786.30;TL;48813;65.63;48953;120.00;40037;False;40022.50;TL;40037;55.42;40231;120.00;39958;False;39946.20;TL;39958;30.97;40450;120.00;39453;False;39436.90;TL;39453;39.37;39698;120.00;37338;False;37319.50;TL;37338;70.96;37408;120.00
6;600;0;53242;False;53228.40;TL;53242;70.53;53961;120.00;55238;False;55210.30;TL;55244;120.00;55585;120.00;47292;False;47276.10;TL;47292;120.00;47537;120.00;47154;False;47135.70;TL;47154;120.00;47187;120.00;46012;False;45983.00;TL;46020;120.00;46356;120.00;44027;False;44013.40;TL;44027;65.47;44200;120.00
6;600;1;57043;False;57028.70;TL;57043;63.48;57772;120.00;61039;False;61032.50;TL;61039;40.07;61283;120.00;49870;False;49857.60;TL;49870;83.17;49926;120.00;49722;False;49708.90;TL;49722;45.13;49804;120.00;49500;False;49487.60;TL;49500;75.79;49836;120.00;46888;False;46871.50;TL;46888;80.17;47307;120.00
6;600;2;55090;False;55075.30;TL;55090;26.10;55490;120.00;58493;False;58480.70;TL;58493;37.85;58737;120.00;48007;False;47982.00;TL;48007;66.39;48565;120.00;47858;False;47835.90;TL;47858;30.74;48188;120.00;47772;False;47763.40;TL;47772;25.50;48317;120.00;45342;False;45334.60;TL;45342;19.71;45393;120.00
6;600;3;57142;False;57131.70;TL;57142;35.12;57522;120.00;60574;False;60561.90;TL;60574;37.49;60663;120.00;50426;False;50407.00;TL;50426;94.41;50683;120.00;50134;False;50123.80;TL;50134;32.65;50625;120.00;49795;False;49779.90;TL;49795;90.07;50043;120.00;47274;False;47261.50;TL;47274;59.58;47441;120.00
6;600;4;57142;False;57136.70;TL;57142;39.11;57161;120.00;59188;False;59180.30;TL;59188;22.11;59366;120.00;50341;False;50330.80;TL;50342;120.00;50414;120.00;50166;False;50155.20;TL;50168;120.00;50244;120.00;50044;False;50031.10;TL;50044;53.68;50201;120.00;46950;True;46947.50;TL;46952;24.09;46970;120.00
6;600;5;51529;False;51512.20;TL;51535;120.00;51871;120.00;55086;False;55042.70;TL;55134;120.00;55738;120.00;45545;False;45531.90;TL;45545;24.04;46016;120.00;45445;False;45425.00;TL;45445;29.57;47713;120.00;44952;False;44935.20;TL;44952;81.63;45125;120.00;43108;False;43086.00;TL;43109;120.00;45005;120.00
6;600;6;55205;False;55190.80;TL;55205;83.87;55289;120.00;58575;False;58563.50;TL;58575;45.02;58733;120.00;49058;False;49026.70;TL;49135;120.00;49340;120.00;48994;False;48966.40;TL;49002;120.00;51227;120.00;48596;False;48587.60;TL;48596;100.11;48750;120.00;46122;False;46109.20;TL;46122;120.00;46251;120.00
6;600;7;51238;False;51232.10;TL;51238;49.81;53300;120.00;55649;False;55631.60;TL;55649;120.00;55787;120.00;45494;False;45484.50;TL;45494;29.64;46023;120.00;45372;False;45361.40;TL;45372;31.78;45751;120.00;45179;False;45169.30;TL;45179;46.10;45591;120.00;43059;False;43040.70;TL;43064;120.00;43189;120.00
6;600;8;54785;True;54785.00;3412.20;54791;18.88;55294;120.00;57361;False;57346.00;TL;57361;48.94;57675;120.00;48302;False;48286.90;TL;48308;120.00;48373;120.00;48114;False;48093.50;TL;48114;120.00;48252;120.00;47503;False;47493.70;TL;47503;108.16;47803;120.00;45019;False;45008.20;TL;45019;52.39;45150;120.00
6;600;9;55610;False;55593.70;TL;55610;30.98;55802;120.00;58584;False;58553.20;TL;58590;120.00;58953;120.00;48557;False;48543.20;TL;48557;15.64;48956;120.00;48438;False;48428.70;TL;48438;26.18;49119;120.00;47744;False;47717.60;TL;47744;120.00;47982;120.00;45288;False;45257.20;TL;45294;120.00;47392;120.00
9;200;0;13070;False;13045.00;TL;13073;46.63;13131;120.00;14768;False;14756.50;TL;14770;7.52;14812;120.00;11749;False;11724.20;TL;11754;41.80;11811;120.00;11643;False;11637.30;TL;11643;6.07;11676;120.00;11716;True;11715.10;TL;11716;5.18;11729;120.00;11039;True;11039.00;400.74;11039;18.00;11042;120.00
9;200;1;12543;False;12534.70;TL;12543;11.09;12706;120.00;14307;False;14302.70;TL;14313;30.31;14335;120.00;11424;False;11402.90;TL;11425;22.79;11475;120.00;11371;False;11357.10;TL;11371;58.34;11400;120.00;11241;False;11234.60;TL;11241;34.76;11306;120.00;10767;False;10763.10;TL;10767;24.44;10872;120.00
9;200;2;12507;False;12498.70;TL;12515;44.85;12761;120.00;14351;False;14346.60;TL;14375;34.04;14539;120.00;11316;False;11308.00;TL;11335;80.75;11344;120.00;11245;False;11235.90;TL;11255;33.33;11544;120.00;11251;False;11232.80;TL;11251;83.98;11330;120.00;10674;True;10674.00;713.97;10685;43.34;10760;120.00
9;200;3;12875;False;12865.20;TL;12875;17.61;13222;120.00;14727;False;14713.70;TL;14733;24.62;14863;120.00;11721;False;11699.80;TL;11721;18.86;11802;120.00;11616;False;11588.00;TL;11616;28.45;11747;120.00;11571;False;11566.80;TL;11573;10.73;11605;120.00;10980;False;10974.70;TL;10980;11.27;11011;120.00
9;200;4;12260;False;12245.70;TL;12266;17.98;12403;120.00;14003;False;13998.50;TL;14008;39.79;14097;120.00;10895;False;10882.60;TL;10901;7.90;10920;120.00;10828;False;10823.90;TL;10835;7.31;10837;120.00;10973;True;10973.00;127.00;10980;5.75;10974;120.00;10414;False;10412.20;TL;10422;18.06;10447;120.00
9;200;5;12071;False;12058.60;TL;12080;17.79;12234;120.00;13841;True;13841.00;1042.46;13846;8.62;13906;120.00;11063;False;11048.10;TL;11063;29.04;11222;120.00;11020;False;11008.00;TL;11020;34.81;11195;120.00;10950;True;10950.00;977.28;10963;23.92;11011;120.00;10484;True;10483.90;TL;10490;11.41;10514;120.00
9;200;6;11638;False;11614.70;TL;11642;57.98;11817;120.00;13159;False;13138.30;TL;13161;81.37;13290;120.00;10500;False;10482.40;TL;10500;12.67;10534;120.00;10459;False;10441.90;TL;10460;118.07;10513;120.00;10460;False;10443.20;TL;10469;120.00;10567;120.00;9866;True;9864.29;TL;9869;37.81;10148;120.00
9;200;7;13868;False;13846.20;TL;13868;11.89;13941;120.00;15761;False;15742.50;TL;15766;46.22;15861;120.00;12389;False;12367.70;TL;12389;17.46;12451;120.00;12271;False;12247.30;TL;12272;39.13;12307;120.00;12168;True;12168.00;451.64;12180;18.79;12230;120.00;11623;False;11615.70;TL;11626;20.15;11767;120.00
9;200;8;12743;False;12722.90;TL;12751;31.35;12938;120.00;14317;False;14314.70;TL;14341;15.36;14398;120.00;11444;False;11421.10;TL;11448;57.64;11623;120.00;11420;False;11402.10;TL;11421;26.03;11513;120.00;11453;False;11415.70;TL;11453;26.43;11607;120.00;10885;False;10865.70;TL;10898;120.00;10985;120.00
9;200;9;12124;False;12091.50;TL;12124;25.70;12226;120.00;14368;False;14366.40;TL;14383;15.30;14384;120.00;11083;False;11064.90;TL;11093;42.70;11243;120.00;10982;False;10961.00;TL;10987;120.00;11130;120.00;10851;True;10849.60;TL;10873;33.00;10916;120.00;10334;False;10320.40;TL;10337;26.28;10389;120.00
12;200;0;10335;False;10280.20;TL;10478;119.48;10486;120.00;12317;True;12313.30;TL;12408;120.00;12464;120.00;9437;False;9429.59;TL;9443;120.00;9474;120.00;9330;False;9327.38;TL;9332;51.94;9375;120.00;9257;False;9252.55;TL;9295;120.00;9341;120.00;8889;False;8854.99;TL;8900;119.42;9113;120.00
12;200;1;10372;False;10360.40;TL;10409;120.00;10446;120.00;12698;False;12690.70;TL;12844;120.00;12780;120.00;9470;False;9464.63;TL;9624;120.00;9478;120.00;9369;False;9359.54;TL;9389;120.00;9389;120.00;9538;False;9515.36;TL;9553;120.00;9615;120.00;8953;False;8941.22;TL;8955;119.40;8965;120.00
12;200;2;9981;False;9929.33;TL;10107;120.00;10243;120.00;11868;False;11814.90;TL;11974;120.00;11927;120.00;9081;False;9036.69;TL;9230;120.00;9136;120.00;8966;False;8929.06;TL;9086;120.00;9075;120.00;9121;False;9097.89;TL;9128;120.00;9200;120.00;8631;False;8610.05;TL;8656;119.43;8689;120.00
12;200;3;10066;False;10005.70;TL;10243;120.00;10243;120.00;12391;False;12369.70;TL;12472;120.00;12541;120.00;9055;False;9031.66;TL;9202;120.00;9204;120.00;8976;False;8947.53;TL;9001;120.00;9073;120.00;8993;True;8991.92;TL;9010;118.78;9074;120.00;8614;False;8603.92;TL;8644;119.42;8671;120.00
12;200;4;10455;False;10427.60;TL;10621;120.00;10541;120.00;12261;False;12227.90;TL;12341;120.00;12345;120.00;9608;False;9580.87;TL;9638;120.00;9682;120.00;9476;False;9446.14;TL;9539;120.00;9516;120.00;9551;False;9532.01;TL;9654;120.00;9588;120.00;9009;False;8996.15;TL;9070;119.16;9071;120.00
12;200;5;9768;False;9707.13;TL;9820;120.00;9791;120.00;11626;False;11622.30;TL;11670;120.00;11756;120.00;8932;False;8905.71;TL;9006;120.00;8938;120.00;8805;False;8777.70;TL;8821;120.00;8902;120.00;8810;False;8791.80;TL;8964;120.00;8861;120.00;8457;False;8440.61;TL;8604;119.03;8488;120.00
12;200;6;10450;False;10376.20;TL;10584;120.00;10605;120.00;12538;False;12518.30;TL;12582;120.00;12612;120.00;9621;False;9608.62;TL;9723;120.00;9721;120.00;9538;False;9525.08;TL;9564;120.00;9713;120.00;9650;False;9634.49;TL;9663;120.00;9825;120.00;9231;False;9216.28;TL;9271;119.10;9369;120.00
12;200;7;10211;False;10192.10;TL;10347;120.00;10437;120.00;12474;False;12468.80;TL;12476;91.39;12589;120.00;9456;False;9443.59;TL;9528;120.00;9574;120.00;9360;False;9335.79;TL;9441;120.00;9403;120.00;9351;False;9328.75;TL;9367;120.00;9439;120.00;8988;False;8974.33;TL;9072;119.47;9064;120.00
12;200;8;10483;False;10437.50;TL;10516;120.00;10522;120.00;12623;False;12605.30;TL;12646;120.00;12704;120.00;9662;False;9637.70;TL;9800;120.00;9715;120.00;9581;False;9562.75;TL;9766;120.00;9623;120.00;9572;True;9571.31;TL;9582;44.12;9600;120.00;9107;False;9092.96;TL;9264;119.13;9137;120.00
12;200;9;10168;False;10132.40;TL;10258;120.00;10304;120.00;12315;False;12252.70;TL;12339;120.00;12638;120.00;9394;False;9364.51;TL;9420;120.00;9676;120.00;9298;False;9286.68;TL;9358;120.00;9490;120.00;9204;False;9179.42;TL;9218;120.00;9330;120.00;8838;False;8793.64;TL;8878;119.22;9075;120.00
15;200;0;8640;False;8539.84;TL;8895;120.00;8998;120.00;10526;True;10524.80;TL;10716;120.00;10589;120.00;8001;False;7977.79;TL;8195;120.00;8057;120.00;7921;False;7879.88;TL;8003;120.00;8077;120.00;7812;False;7772.55;TL;7973;120.00;7906;120.00;7511;False;7479.00;TL;7723;119.47;7524;120.00
15;200;1;8744;False;8660.15;TL;8946;120.00;8776;120.00;10953;False;10862.20;TL;11116;120.00;11045;120.00;8057;False;8030.42;TL;8245;120.00;8246;120.00;7939;False;7904.99;TL;8114;120.00;7959;120.00;8049;False;8012.04;TL;8286;120.00;8101;120.00;7612;False;7544.43;TL;7741;120.00;7612;120.00
15;200;2;8414;False;8341.55;TL;8743;120.00;8487;120.00;10161;False;10133.30;TL;10284;120.00;10270;120.00;7725;False;7648.44;TL;7990;120.00;8009;120.00;7639;False;7523.60;TL;7701;120.00;7916;120.00;7719;False;7648.97;TL;7719;120.00;7928;120.00;7325;False;7260.03;TL;7506;120.00;7640;120.00
15;200;3;8422;False;8339.90;TL;8721;120.00;8578;120.00;10657;False;10633.70;TL;10831;120.00;11021;120.00;7723;False;7666.09;TL;7825;120.00;8113;120.00;7631;False;7552.11;TL;7783;120.00;7740;120.00;7580;False;7568.58;TL;7783;120.00;7795;120.00;7375;False;7281.57;TL;7421;120.00;7394;120.00
15;200;4;8732;False;8662.45;TL;8960;120.00;8732;120.00;10458;True;10454.90;TL;10562;120.00;10510;120.00;8171;False;8105.07;TL;8286;120.00;8252;120.00;8068;False;7941.25;TL;8133;120.00;8115;120.00;8060;False;8004.23;TL;8210;120.00;8097;120.00;7545;False;7532.07;TL;7672;120.00;7630;120.00
15;200;5;8179;False;8124.12;TL;8325;120.00;8240;120.00;10013;False;9965.58;TL;10230;120.00;10059;120.00;7635;False;7550.47;TL;7923;120.00;7635;120.00;7456;False;7383.60;TL;7607;120.00;7579;120.00;7458;False;7415.94;TL;7616;120.00;7492;120.00;7185;False;7118.46;TL;7359;120.00;7241;120.00
15;200;6;8717;False;8626.83;TL;8901;120.00;9129;120.00;10758;False;10719.70;TL;10827;120.00;10840;120.00;8151;False;8101.49;TL;8164;120.00;8394;120.00;8069;False;8012.67;TL;8243;120.00;8145;120.00;8083;False;8047.92;TL;8193;120.00;8256;120.00;7757;False;7717.26;TL;7873;120.00;7869;120.00
15;200;7;8599;False;8519.35;TL;8749;120.00;8988;120.00;10753;False;10684.40;TL;10805;120.00;11083;120.00;8070;False;7964.73;TL;8072;120.00;8331;120.00;7916;False;7857.08;TL;7943;120.00;7968;120.00;7939;False;7867.24;TL;7955;120.00;8100;120.00;7719;False;7580.77;TL;7866;120.00;7719;120.00
