NAME : uniform_Largest_Gap\12l-40-75-26.txt
TYPE : Order_batching
COMMENT : Henn, Koch, Doerner, Strauss, and Wäscher (2010); Henn and Wäscher (2012)
PICKER_CAPACITY : 75
LAYOUT : single-block
NUM_AISLES : 10
NUM_CELLS : 45
DEPOT_AISLE : 0
DEPOT_LOCATION : bottom
DISTANCE_AISLE_TO_AISLE : 5
DISTANCE_CELL_TO_CELL : 1
DISTANCE_TOP_TO_CELL : 1.5
DISTANCE_BOTTOM_TO_CELL : 1.5
DISTANCE_TOP_OR_BOTTOM_TO_DEPOT : 0
ARTICLE_SECTION
NUM_ARTICLES : 334
ID 58 WEIGHT 1
ID 59 WEIGHT 1
ID 60 WEIGHT 1
ID 61 WEIGHT 1
ID 62 WEIGHT 1
ID 63 WEIGHT 1
ID 64 WEIGHT 1
ID 65 WEIGHT 1
ID 66 WEIGHT 1
ID 67 WEIGHT 1
ID 68 WEIGHT 1
ID 69 WEIGHT 1
ID 70 WEIGHT 1
ID 71 WEIGHT 1
ID 72 WEIGHT 1
ID 73 WEIGHT 1
ID 74 WEIGHT 1
ID 75 WEIGHT 1
ID 76 WEIGHT 1
ID 77 WEIGHT 1
ID 78 WEIGHT 1
ID 79 WEIGHT 1
ID 80 WEIGHT 1
ID 81 WEIGHT 1
ID 82 WEIGHT 1
ID 83 WEIGHT 1
ID 84 WEIGHT 1
ID 85 WEIGHT 1
ID 86 WEIGHT 1
ID 87 WEIGHT 1
ID 88 WEIGHT 1
ID 89 WEIGHT 1
ID 90 WEIGHT 1
ID 91 WEIGHT 1
ID 92 WEIGHT 1
ID 93 WEIGHT 1
ID 94 WEIGHT 1
ID 95 WEIGHT 1
ID 96 WEIGHT 1
ID 97 WEIGHT 1
ID 98 WEIGHT 1
ID 99 WEIGHT 1
ID 100 WEIGHT 1
ID 101 WEIGHT 1
ID 102 WEIGHT 1
ID 103 WEIGHT 1
ID 104 WEIGHT 1
ID 105 WEIGHT 1
ID 106 WEIGHT 1
ID 107 WEIGHT 1
ID 108 WEIGHT 1
ID 109 WEIGHT 1
ID 110 WEIGHT 1
ID 111 WEIGHT 1
ID 112 WEIGHT 1
ID 113 WEIGHT 1
ID 114 WEIGHT 1
ID 115 WEIGHT 1
ID 116 WEIGHT 1
ID 117 WEIGHT 1
ID 118 WEIGHT 1
ID 119 WEIGHT 1
ID 120 WEIGHT 1
ID 121 WEIGHT 1
ID 122 WEIGHT 1
ID 123 WEIGHT 1
ID 124 WEIGHT 1
ID 125 WEIGHT 1
ID 126 WEIGHT 1
ID 127 WEIGHT 1
ID 128 WEIGHT 1
ID 129 WEIGHT 1
ID 130 WEIGHT 1
ID 131 WEIGHT 1
ID 132 WEIGHT 1
ID 133 WEIGHT 1
ID 134 WEIGHT 1
ID 135 WEIGHT 1
ID 136 WEIGHT 1
ID 137 WEIGHT 1
ID 138 WEIGHT 1
ID 139 WEIGHT 1
ID 140 WEIGHT 1
ID 141 WEIGHT 1
ID 142 WEIGHT 1
ID 143 WEIGHT 1
ID 144 WEIGHT 1
ID 145 WEIGHT 1
ID 146 WEIGHT 1
ID 147 WEIGHT 1
ID 148 WEIGHT 1
ID 149 WEIGHT 1
ID 150 WEIGHT 1
ID 151 WEIGHT 1
ID 152 WEIGHT 1
ID 153 WEIGHT 1
ID 154 WEIGHT 1
ID 155 WEIGHT 1
ID 156 WEIGHT 1
ID 157 WEIGHT 1
ID 158 WEIGHT 1
ID 159 WEIGHT 1
ID 160 WEIGHT 1
ID 161 WEIGHT 1
ID 162 WEIGHT 1
ID 163 WEIGHT 1
ID 164 WEIGHT 1
ID 165 WEIGHT 1
ID 166 WEIGHT 1
ID 167 WEIGHT 1
ID 168 WEIGHT 1
ID 169 WEIGHT 1
ID 170 WEIGHT 1
ID 171 WEIGHT 1
ID 172 WEIGHT 1
ID 173 WEIGHT 1
ID 174 WEIGHT 1
ID 175 WEIGHT 1
ID 176 WEIGHT 1
ID 177 WEIGHT 1
ID 178 WEIGHT 1
ID 179 WEIGHT 1
ID 180 WEIGHT 1
ID 181 WEIGHT 1
ID 182 WEIGHT 1
ID 183 WEIGHT 1
ID 184 WEIGHT 1
ID 185 WEIGHT 1
ID 186 WEIGHT 1
ID 187 WEIGHT 1
ID 188 WEIGHT 1
ID 189 WEIGHT 1
ID 190 WEIGHT 1
ID 191 WEIGHT 1
ID 192 WEIGHT 1
ID 193 WEIGHT 1
ID 194 WEIGHT 1
ID 195 WEIGHT 1
ID 196 WEIGHT 1
ID 197 WEIGHT 1
ID 198 WEIGHT 1
ID 199 WEIGHT 1
ID 200 WEIGHT 1
ID 201 WEIGHT 1
ID 202 WEIGHT 1
ID 203 WEIGHT 1
ID 204 WEIGHT 1
ID 205 WEIGHT 1
ID 206 WEIGHT 1
ID 207 WEIGHT 1
ID 208 WEIGHT 1
ID 209 WEIGHT 1
ID 210 WEIGHT 1
ID 211 WEIGHT 1
ID 212 WEIGHT 1
ID 213 WEIGHT 1
ID 214 WEIGHT 1
ID 215 WEIGHT 1
ID 216 WEIGHT 1
ID 217 WEIGHT 1
ID 218 WEIGHT 1
ID 219 WEIGHT 1
ID 220 WEIGHT 1
ID 221 WEIGHT 1
ID 222 WEIGHT 1
ID 223 WEIGHT 1
ID 224 WEIGHT 1
ID 225 WEIGHT 1
ID 226 WEIGHT 1
ID 227 WEIGHT 1
ID 228 WEIGHT 1
ID 229 WEIGHT 1
ID 230 WEIGHT 1
ID 231 WEIGHT 1
ID 232 WEIGHT 1
ID 233 WEIGHT 1
ID 234 WEIGHT 1
ID 235 WEIGHT 1
ID 236 WEIGHT 1
ID 237 WEIGHT 1
ID 238 WEIGHT 1
ID 239 WEIGHT 1
ID 240 WEIGHT 1
ID 241 WEIGHT 1
ID 242 WEIGHT 1
ID 243 WEIGHT 1
ID 244 WEIGHT 1
ID 245 WEIGHT 1
ID 246 WEIGHT 1
ID 247 WEIGHT 1
ID 248 WEIGHT 1
ID 249 WEIGHT 1
ID 250 WEIGHT 1
ID 251 WEIGHT 1
ID 252 WEIGHT 1
ID 253 WEIGHT 1
ID 254 WEIGHT 1
ID 255 WEIGHT 1
ID 256 WEIGHT 1
ID 257 WEIGHT 1
ID 258 WEIGHT 1
ID 259 WEIGHT 1
ID 260 WEIGHT 1
ID 261 WEIGHT 1
ID 262 WEIGHT 1
ID 263 WEIGHT 1
ID 264 WEIGHT 1
ID 265 WEIGHT 1
ID 266 WEIGHT 1
ID 267 WEIGHT 1
ID 268 WEIGHT 1
ID 269 WEIGHT 1
ID 270 WEIGHT 1
ID 271 WEIGHT 1
ID 272 WEIGHT 1
ID 273 WEIGHT 1
ID 274 WEIGHT 1
ID 275 WEIGHT 1
ID 276 WEIGHT 1
ID 277 WEIGHT 1
ID 278 WEIGHT 1
ID 279 WEIGHT 1
ID 280 WEIGHT 1
ID 281 WEIGHT 1
ID 282 WEIGHT 1
ID 283 WEIGHT 1
ID 284 WEIGHT 1
ID 285 WEIGHT 1
ID 286 WEIGHT 1
ID 287 WEIGHT 1
ID 288 WEIGHT 1
ID 289 WEIGHT 1
ID 290 WEIGHT 1
ID 291 WEIGHT 1
ID 292 WEIGHT 1
ID 293 WEIGHT 1
ID 294 WEIGHT 1
ID 295 WEIGHT 1
ID 296 WEIGHT 1
ID 297 WEIGHT 1
ID 298 WEIGHT 1
ID 299 WEIGHT 1
ID 300 WEIGHT 1
ID 301 WEIGHT 1
ID 302 WEIGHT 1
ID 303 WEIGHT 1
ID 304 WEIGHT 1
ID 305 WEIGHT 1
ID 306 WEIGHT 1
ID 307 WEIGHT 1
ID 308 WEIGHT 1
ID 309 WEIGHT 1
ID 310 WEIGHT 1
ID 311 WEIGHT 1
ID 312 WEIGHT 1
ID 313 WEIGHT 1
ID 314 WEIGHT 1
ID 315 WEIGHT 1
ID 316 WEIGHT 1
ID 317 WEIGHT 1
ID 318 WEIGHT 1
ID 319 WEIGHT 1
ID 320 WEIGHT 1
ID 321 WEIGHT 1
ID 322 WEIGHT 1
ID 323 WEIGHT 1
ID 324 WEIGHT 1
ID 325 WEIGHT 1
ID 326 WEIGHT 1
ID 327 WEIGHT 1
ID 328 WEIGHT 1
ID 329 WEIGHT 1
ID 330 WEIGHT 1
ID 331 WEIGHT 1
ID 332 WEIGHT 1
ID 333 WEIGHT 1
SKU_SECTION
NUM_SKUS : 334
ID 7 AISLE 0 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 149 AISLE 0 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 92 AISLE 0 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 332 AISLE 0 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 13 AISLE 0 CELL 38 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 217 AISLE 0 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 211 AISLE 0 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 31 AISLE 0 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 29 AISLE 0 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 14 AISLE 0 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 20 AISLE 0 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 298 AISLE 0 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 158 AISLE 0 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 200 AISLE 0 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 321 AISLE 0 CELL 26 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 194 AISLE 0 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 275 AISLE 0 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 48 AISLE 0 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 270 AISLE 0 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 240 AISLE 0 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 274 AISLE 0 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 310 AISLE 0 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 35 AISLE 0 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 204 AISLE 0 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 283 AISLE 0 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 248 AISLE 0 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 42 AISLE 0 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 278 AISLE 0 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 52 AISLE 0 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 294 AISLE 0 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 120 AISLE 0 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 153 AISLE 0 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 71 AISLE 0 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 85 AISLE 0 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 307 AISLE 0 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 34 AISLE 0 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 79 AISLE 1 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 215 AISLE 1 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 147 AISLE 1 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 327 AISLE 1 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 169 AISLE 1 CELL 38 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 161 AISLE 1 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 81 AISLE 1 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 313 AISLE 1 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 157 AISLE 1 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 74 AISLE 1 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 199 AISLE 1 CELL 31 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 207 AISLE 1 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 57 AISLE 1 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 221 AISLE 1 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 102 AISLE 1 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 209 AISLE 1 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 41 AISLE 1 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 216 AISLE 1 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 2 AISLE 1 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 299 AISLE 1 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 156 AISLE 1 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 293 AISLE 1 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 137 AISLE 1 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 238 AISLE 1 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 3 AISLE 1 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 296 AISLE 1 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 251 AISLE 1 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 32 AISLE 1 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 47 AISLE 1 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 78 AISLE 1 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 162 AISLE 1 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 126 AISLE 1 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 129 AISLE 2 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 330 AISLE 2 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 287 AISLE 2 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 178 AISLE 2 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 255 AISLE 2 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 76 AISLE 2 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 38 AISLE 2 CELL 38 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 235 AISLE 2 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 331 AISLE 2 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 69 AISLE 2 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 125 AISLE 2 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 232 AISLE 2 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 61 AISLE 2 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 315 AISLE 2 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 264 AISLE 2 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 258 AISLE 2 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 33 AISLE 2 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 16 AISLE 2 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 181 AISLE 2 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 24 AISLE 2 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 302 AISLE 2 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 272 AISLE 2 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 113 AISLE 2 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 112 AISLE 2 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 130 AISLE 2 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 192 AISLE 2 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 218 AISLE 2 CELL 11 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 58 AISLE 2 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 150 AISLE 2 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 311 AISLE 2 CELL 8 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 134 AISLE 2 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 196 AISLE 2 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 18 AISLE 2 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 155 AISLE 2 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 198 AISLE 2 CELL 3 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 23 AISLE 2 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 243 AISLE 2 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 179 AISLE 3 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 267 AISLE 3 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 242 AISLE 3 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 257 AISLE 3 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 114 AISLE 3 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 37 AISLE 3 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 269 AISLE 3 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 84 AISLE 3 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 203 AISLE 3 CELL 29 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 101 AISLE 3 CELL 27 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 152 AISLE 3 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 323 AISLE 3 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 277 AISLE 3 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 326 AISLE 3 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 226 AISLE 3 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 144 AISLE 3 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 43 AISLE 3 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 86 AISLE 3 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 173 AISLE 3 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 19 AISLE 3 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 115 AISLE 3 CELL 14 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 223 AISLE 3 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 142 AISLE 3 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 292 AISLE 3 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 281 AISLE 3 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 83 AISLE 3 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 236 AISLE 3 CELL 4 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 304 AISLE 3 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 53 AISLE 3 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 309 AISLE 3 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 233 AISLE 4 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 305 AISLE 4 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 271 AISLE 4 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 297 AISLE 4 CELL 41 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 322 AISLE 4 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 55 AISLE 4 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 97 AISLE 4 CELL 37 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 185 AISLE 4 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 82 AISLE 4 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 229 AISLE 4 CELL 33 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 72 AISLE 4 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 219 AISLE 4 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 176 AISLE 4 CELL 28 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 60 AISLE 4 CELL 26 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 177 AISLE 4 CELL 25 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 289 AISLE 4 CELL 24 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 174 AISLE 4 CELL 23 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 6 AISLE 4 CELL 22 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 128 AISLE 4 CELL 21 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 286 AISLE 4 CELL 20 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 40 AISLE 4 CELL 19 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 90 AISLE 4 CELL 18 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 222 AISLE 4 CELL 17 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 93 AISLE 4 CELL 16 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 118 AISLE 4 CELL 15 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 186 AISLE 4 CELL 13 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 127 AISLE 4 CELL 12 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 124 AISLE 4 CELL 10 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 282 AISLE 4 CELL 9 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 205 AISLE 4 CELL 7 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 276 AISLE 4 CELL 6 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 12 AISLE 4 CELL 5 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 49 AISLE 4 CELL 2 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 328 AISLE 4 CELL 1 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 106 AISLE 4 CELL 0 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 116 AISLE 5 CELL 44 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 188 AISLE 5 CELL 43 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 136 AISLE 5 CELL 42 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 317 AISLE 5 CELL 40 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 146 AISLE 5 CELL 39 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 163 AISLE 5 CELL 36 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
ID 132 AISLE 5 CELL 35 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 15 AISLE 5 CELL 34 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 234 AISLE 5 CELL 32 QUANTITY 1 LEFT_RIGHT_HAND_SIDE right
ID 261 AISLE 5 CELL 30 QUANTITY 1 LEFT_RIGHT_HAND_SIDE left
